round_epochs,loss,categorical_accuracy,val_loss,val_categorical_accuracy,activation,batch_size,epochs,f_neuron,optimizers,s_neuron,t_neuron
10,0.14397267997264862,0.9603869318962097,0.16071940958499908,0.9609524011611938,relu,16,10,512,Adam,8,30
10,0.1804889440536499,0.9540476202964783,0.17182041704654694,0.9583333134651184,relu,16,10,512,Adam,8,20
10,0.3197295069694519,0.9068154692649841,0.213112473487854,0.9453571438789368,relu,16,10,512,Adam,8,10
10,0.6201432943344116,0.7913690209388733,0.2995165288448334,0.9438095092773438,relu,16,10,512,Adam,8,5
15,0.2437581717967987,0.9279761910438538,0.16732051968574524,0.9501190185546875,relu,16,15,64,Adam,64,30
15,0.2639319598674774,0.9246428608894348,0.1810208112001419,0.9466666579246521,relu,16,15,64,Adam,64,20
15,0.35214993357658386,0.8964880704879761,0.1972782462835312,0.9467856884002686,relu,16,15,64,Adam,64,10
15,0.6696751713752747,0.7975297570228577,0.3245345652103424,0.9334523677825928,relu,16,15,64,Adam,64,5
15,0.2429301142692566,0.9300000071525574,0.1769193857908249,0.9505952596664429,relu,16,15,64,Adam,32,30
15,0.2631525993347168,0.9264583587646484,0.17182455956935883,0.9510714411735535,relu,16,15,64,Adam,32,20
15,0.37749138474464417,0.8956249952316284,0.20990464091300964,0.9453571438789368,relu,16,15,64,Adam,32,10
15,0.6997372508049011,0.779285728931427,0.3379072844982147,0.9230952262878418,relu,16,15,64,Adam,32,5
15,0.26363661885261536,0.9239285588264465,0.19416427612304688,0.948452353477478,relu,16,15,64,Adam,16,30
15,0.27489322423934937,0.9223214387893677,0.18737488985061646,0.9459523558616638,relu,16,15,64,Adam,16,20
15,0.3935536742210388,0.8863987922668457,0.207549586892128,0.9416666626930237,relu,16,15,64,Adam,16,10
15,0.6959815621376038,0.7694643139839172,0.3251691460609436,0.932023823261261,relu,16,15,64,Adam,16,5
15,0.2849328815937042,0.9194047451019287,0.20904792845249176,0.9455952644348145,relu,16,15,64,Adam,8,30
15,0.32007837295532227,0.9096428751945496,0.22139272093772888,0.9383333325386047,relu,16,15,64,Adam,8,20
15,0.4454480707645416,0.8809226155281067,0.24356317520141602,0.933571457862854,relu,16,15,64,Adam,8,10
15,0.7245722413063049,0.7923809289932251,0.36856281757354736,0.9210714101791382,relu,16,15,64,Adam,8,5
15,0.1632024049758911,0.9524405002593994,0.15030981600284576,0.9608333110809326,relu,16,15,128,Adam,64,30
15,0.1760069727897644,0.9515476226806641,0.13225232064723969,0.9651190638542175,relu,16,15,128,Adam,64,20
15,0.2621474862098694,0.9219345450401306,0.17029182612895966,0.9572619199752808,relu,16,15,128,Adam,64,10
15,0.5855993628501892,0.8132737874984741,0.2796134948730469,0.9477381110191345,relu,16,15,128,Adam,64,5
15,0.16619479656219482,0.9529464244842529,0.14830806851387024,0.9634523987770081,relu,16,15,128,Adam,32,30
15,0.17684149742126465,0.9500297904014587,0.15134140849113464,0.9589285850524902,relu,16,15,128,Adam,32,20
15,0.2607392966747284,0.9278571605682373,0.16529221832752228,0.9616666436195374,relu,16,15,128,Adam,32,10
15,0.5946009159088135,0.8063095211982727,0.2722650170326233,0.9472619295120239,relu,16,15,128,Adam,32,5
15,0.16325511038303375,0.9538987874984741,0.14511965215206146,0.9627380967140198,relu,16,15,128,Adam,16,30
15,0.1802237629890442,0.9497321248054504,0.1629662662744522,0.9586904644966125,relu,16,15,128,Adam,16,20
15,0.2835346758365631,0.9202083349227905,0.18463195860385895,0.9549999833106995,relu,16,15,128,Adam,16,10
15,0.6408451795578003,0.8100595474243164,0.31151536107063293,0.9454761743545532,relu,16,15,128,Adam,16,5
15,0.20940011739730835,0.943184494972229,0.1788024753332138,0.9517857432365417,relu,16,15,128,Adam,8,30
15,0.23269444704055786,0.9370238184928894,0.18836872279644012,0.949404776096344,relu,16,15,128,Adam,8,20
15,0.3396766781806946,0.904285728931427,0.22930793464183807,0.9457142949104309,relu,16,15,128,Adam,8,10
15,0.615138828754425,0.8081547617912292,0.3156600296497345,0.9280952215194702,relu,16,15,128,Adam,8,5
15,0.11936116963624954,0.9667559266090393,0.14056465029716492,0.9640476107597351,relu,16,15,256,Adam,64,30
15,0.12763211131095886,0.9646726250648499,0.12353748083114624,0.965833306312561,relu,16,15,256,Adam,64,20
15,0.20204491913318634,0.9438987970352173,0.15111947059631348,0.9661904573440552,relu,16,15,256,Adam,64,10
15,0.5494296550750732,0.8209821581840515,0.22825324535369873,0.9571428298950195,relu,16,15,256,Adam,64,5
15,0.11959690600633621,0.9668452143669128,0.14373779296875,0.9640476107597351,relu,16,15,256,Adam,32,30
15,0.13132914900779724,0.9636011719703674,0.14624784886837006,0.9670237898826599,relu,16,15,256,Adam,32,20
15,0.21868924796581268,0.940803587436676,0.14813782274723053,0.9634523987770081,relu,16,15,256,Adam,32,10
15,0.5474214553833008,0.7832440733909607,0.22452056407928467,0.9574999809265137,relu,16,15,256,Adam,32,5
15,0.12234367430210114,0.965624988079071,0.16806475818157196,0.966785728931427,relu,16,15,256,Adam,16,30
15,0.13157761096954346,0.963660717010498,0.1402459740638733,0.9645237922668457,relu,16,15,256,Adam,16,20
15,0.23041585087776184,0.9383333325386047,0.16243045032024384,0.9616666436195374,relu,16,15,256,Adam,16,10
15,0.5118038654327393,0.8226785659790039,0.22133922576904297,0.9532142877578735,relu,16,15,256,Adam,16,5
15,0.1661614626646042,0.9543452262878418,0.17232745885849,0.9578571319580078,relu,16,15,256,Adam,8,30
15,0.1814601570367813,0.9501190185546875,0.17754557728767395,0.9578571319580078,relu,16,15,256,Adam,8,20
15,0.2820192575454712,0.9183333516120911,0.19821085035800934,0.9539285898208618,relu,16,15,256,Adam,8,10
15,0.5832651257514954,0.8274106979370117,0.2877708375453949,0.9440476298332214,relu,16,15,256,Adam,8,5
15,0.0952535942196846,0.9732440710067749,0.14267000555992126,0.9695237874984741,relu,16,15,512,Adam,64,30
15,0.0974879339337349,0.9727380871772766,0.14223650097846985,0.9686904549598694,relu,16,15,512,Adam,64,20
15,0.1765710860490799,0.9488393068313599,0.14609631896018982,0.9672619104385376,relu,16,15,512,Adam,64,10
15,0.4622562527656555,0.8295833468437195,0.26421821117401123,0.9569047689437866,relu,16,15,512,Adam,64,5
15,0.09536153078079224,0.9745237827301025,0.15333059430122375,0.9657142758369446,relu,16,15,512,Adam,32,30
15,0.0984499529004097,0.9731249809265137,0.13926883041858673,0.9700000286102295,relu,16,15,512,Adam,32,20
15,0.18913370370864868,0.9427381157875061,0.15679088234901428,0.965238094329834,relu,16,15,512,Adam,32,10
15,0.4742332100868225,0.8649107217788696,0.2773658037185669,0.9578571319580078,relu,16,15,512,Adam,32,5
15,0.09676941484212875,0.9732738137245178,0.12986421585083008,0.9695237874984741,relu,16,15,512,Adam,16,30
15,0.1174878478050232,0.9680952429771423,0.14576764404773712,0.9661904573440552,relu,16,15,512,Adam,16,20
15,0.18815596401691437,0.9422023892402649,0.16931134462356567,0.9605952501296997,relu,16,15,512,Adam,16,10
15,0.5228226780891418,0.8509226441383362,0.2581373453140259,0.9570237994194031,relu,16,15,512,Adam,16,5
15,0.12877987325191498,0.9643452167510986,0.171693354845047,0.9632142782211304,relu,16,15,512,Adam,8,30
15,0.14757578074932098,0.9629166722297668,0.16565263271331787,0.9638095498085022,relu,16,15,512,Adam,8,20
15,0.2493533194065094,0.9344940185546875,0.2256818264722824,0.9580952525138855,relu,16,15,512,Adam,8,10
15,0.6162353754043579,0.7986904978752136,0.3445540964603424,0.932619035243988,relu,16,15,512,Adam,8,5
20,0.23655560612678528,0.932440459728241,0.1749884933233261,0.9496428370475769,relu,16,20,64,Adam,64,30
20,0.23879992961883545,0.9314583539962769,0.16469673812389374,0.9567857384681702,relu,16,20,64,Adam,64,20
20,0.347322016954422,0.9016368985176086,0.20737268030643463,0.9476190209388733,relu,16,20,64,Adam,64,10
20,0.6602578163146973,0.7845237851142883,0.34258902072906494,0.9298809766769409,relu,16,20,64,Adam,64,5
20,0.2240869253873825,0.9352083206176758,0.17350968718528748,0.9519047737121582,relu,16,20,64,Adam,32,30
20,0.24468477070331573,0.9319642782211304,0.1737043857574463,0.9515476226806641,relu,16,20,64,Adam,32,20
20,0.36350706219673157,0.8938392996788025,0.19711993634700775,0.9476190209388733,relu,16,20,64,Adam,32,10
20,0.6522565484046936,0.784583330154419,0.3017391860485077,0.9360714554786682,relu,16,20,64,Adam,32,5
20,0.23648323118686676,0.9325892925262451,0.18152832984924316,0.9498809576034546,relu,16,20,64,Adam,16,30
20,0.2507645785808563,0.930654764175415,0.1875406801700592,0.9482142925262451,relu,16,20,64,Adam,16,20
20,0.384960412979126,0.8935714364051819,0.21168018877506256,0.9448809623718262,relu,16,20,64,Adam,16,10
20,0.6838021278381348,0.7858928442001343,0.3279915750026703,0.9282143115997314,relu,16,20,64,Adam,16,5
20,0.2755942642688751,0.9220535755157471,0.21178226172924042,0.9433333277702332,relu,16,20,64,Adam,8,30
20,0.2919727861881256,0.9184821248054504,0.22127267718315125,0.9432142972946167,relu,16,20,64,Adam,8,20
20,0.42742061614990234,0.8795833587646484,0.2669672966003418,0.9292857050895691,relu,16,20,64,Adam,8,10
20,0.7077253460884094,0.7664583325386047,0.3333163261413574,0.9284523725509644,relu,16,20,64,Adam,8,5
20,0.14660479128360748,0.957797646522522,0.1291319578886032,0.9623809456825256,relu,16,20,128,Adam,64,30
20,0.15764223039150238,0.9554166793823242,0.13955175876617432,0.9642857313156128,relu,16,20,128,Adam,64,20
20,0.24295887351036072,0.9310119152069092,0.15708763897418976,0.9611904621124268,relu,16,20,128,Adam,64,10
20,0.6027097105979919,0.8066964149475098,0.2628037929534912,0.9469047784805298,relu,16,20,128,Adam,64,5
20,0.13649357855319977,0.9608631134033203,0.15095573663711548,0.9633333086967468,relu,16,20,128,Adam,32,30
20,0.1483476310968399,0.9570237994194031,0.15824726223945618,0.9628571271896362,relu,16,20,128,Adam,32,20
20,0.25870323181152344,0.9225893020629883,0.17544454336166382,0.9595237970352173,relu,16,20,128,Adam,32,10
20,0.5843575596809387,0.8182440400123596,0.2636159360408783,0.9490476250648499,relu,16,20,128,Adam,32,5
20,0.14514531195163727,0.9596130847930908,0.1486836075782776,0.9610714316368103,relu,16,20,128,Adam,16,30
20,0.15162938833236694,0.9582738280296326,0.15779253840446472,0.961309552192688,relu,16,20,128,Adam,16,20
20,0.26000159978866577,0.926755964756012,0.1744966357946396,0.9538094997406006,relu,16,20,128,Adam,16,10
20,0.5709224939346313,0.8385714292526245,0.26342102885246277,0.9421428442001343,relu,16,20,128,Adam,16,5
20,0.17798849940299988,0.9492262005805969,0.1742849349975586,0.9545238018035889,relu,16,20,128,Adam,8,30
20,0.19093568623065948,0.9485118985176086,0.17862851917743683,0.9554761648178101,relu,16,20,128,Adam,8,20
20,0.32277700304985046,0.9100297689437866,0.20941069722175598,0.948452353477478,relu,16,20,128,Adam,8,10
20,0.6358643174171448,0.7894940376281738,0.3426797389984131,0.9264285564422607,relu,16,20,128,Adam,8,5
20,0.09844771772623062,0.9719344973564148,0.1390896588563919,0.9674999713897705,relu,16,20,256,Adam,64,30
20,0.10344758629798889,0.9704166650772095,0.12830348312854767,0.9688095450401306,relu,16,20,256,Adam,64,20
20,0.176495760679245,0.9487500190734863,0.16064098477363586,0.9663095474243164,relu,16,20,256,Adam,64,10
20,0.5345709323883057,0.8061012029647827,0.22086438536643982,0.9576190710067749,relu,16,20,256,Adam,64,5
20,0.10150622576475143,0.9707738161087036,0.14397728443145752,0.9677380919456482,relu,16,20,256,Adam,32,30
20,0.11698533594608307,0.9683928489685059,0.14880388975143433,0.9682142734527588,relu,16,20,256,Adam,32,20
20,0.18753299117088318,0.9468749761581421,0.1734960526227951,0.9635714292526245,relu,16,20,256,Adam,32,10
20,0.5282617807388306,0.796875,0.2343815565109253,0.9552381038665771,relu,16,20,256,Adam,32,5
20,0.10768058151006699,0.9706845283508301,0.15444202721118927,0.9663095474243164,relu,16,20,256,Adam,16,30
20,0.11580211669206619,0.9697916507720947,0.14539429545402527,0.967380940914154,relu,16,20,256,Adam,16,20
20,0.2022572159767151,0.9420535564422607,0.1626465767621994,0.9623809456825256,relu,16,20,256,Adam,16,10
20,0.5026218295097351,0.8570833206176758,0.25335532426834106,0.9517857432365417,relu,16,20,256,Adam,16,5
20,0.12522588670253754,0.9650892615318298,0.16932928562164307,0.9599999785423279,relu,16,20,256,Adam,8,30
20,0.1503727287054062,0.9609821438789368,0.16804030537605286,0.9609524011611938,relu,16,20,256,Adam,8,20
20,0.284756600856781,0.9121428728103638,0.2098202109336853,0.9536904692649841,relu,16,20,256,Adam,8,10
20,0.5681751370429993,0.8322916626930237,0.3182244300842285,0.9495238065719604,relu,16,20,256,Adam,8,5
20,0.09228010475635529,0.9757142663002014,0.15945763885974884,0.9679762125015259,relu,16,20,512,Adam,64,30
20,0.08364732563495636,0.9772916436195374,0.13671620190143585,0.9677380919456482,relu,16,20,512,Adam,64,20
20,0.16572701930999756,0.9508035778999329,0.14459531009197235,0.9684523940086365,relu,16,20,512,Adam,64,10
20,0.48670998215675354,0.841785728931427,0.2551581859588623,0.9552381038665771,relu,16,20,512,Adam,64,5
20,0.083682119846344,0.9772916436195374,0.1620277464389801,0.9678571224212646,relu,16,20,512,Adam,32,30
20,0.07955332100391388,0.9786607027053833,0.1371176689863205,0.9694047570228577,relu,16,20,512,Adam,32,20
20,0.16135422885417938,0.9537500143051147,0.19802069664001465,0.9642857313156128,relu,16,20,512,Adam,32,10
20,0.48532339930534363,0.8274106979370117,0.21248166263103485,0.9608333110809326,relu,16,20,512,Adam,32,5
20,0.08100830763578415,0.9771130681037903,0.15098439157009125,0.9669047594070435,relu,16,20,512,Adam,16,30
20,0.08352668583393097,0.977529764175415,0.1535700559616089,0.9680952429771423,relu,16,20,512,Adam,16,20
20,0.17828865349292755,0.9531845450401306,0.18092237412929535,0.9660714268684387,relu,16,20,512,Adam,16,10
20,0.5229575037956238,0.8257440328598022,0.2569378614425659,0.9538094997406006,relu,16,20,512,Adam,16,5
20,0.10275188088417053,0.972083330154419,0.1717933714389801,0.9640476107597351,relu,16,20,512,Adam,8,30
20,0.1305057257413864,0.9671428799629211,0.16859295964241028,0.9684523940086365,relu,16,20,512,Adam,8,20
20,0.25445109605789185,0.930446445941925,0.22079211473464966,0.9558333158493042,relu,16,20,512,Adam,8,10
20,0.5170646905899048,0.8475893139839172,0.2517051100730896,0.9491666555404663,relu,16,20,512,Adam,8,5
10,0.2762879729270935,0.9206845164299011,0.17559689283370972,0.9488095045089722,relu,22,10,64,Adam,64,30
10,0.29384845495224,0.9172618985176086,0.18446384370326996,0.946309506893158,relu,22,10,64,Adam,64,20
10,0.41633614897727966,0.8724404573440552,0.21719127893447876,0.9440476298332214,relu,22,10,64,Adam,64,10
10,0.7485828995704651,0.7653273940086365,0.36459749937057495,0.9194047451019287,relu,22,10,64,Adam,64,5
10,0.2770131528377533,0.921279788017273,0.18748459219932556,0.9474999904632568,relu,22,10,64,Adam,32,30
10,0.30473509430885315,0.9122321605682373,0.18930034339427948,0.9469047784805298,relu,22,10,64,Adam,32,20
10,0.40521177649497986,0.8812202215194702,0.20345379412174225,0.9435714483261108,relu,22,10,64,Adam,32,10
10,0.7649744749069214,0.7395833134651184,0.35482731461524963,0.9266666769981384,relu,22,10,64,Adam,32,5
10,0.2862335443496704,0.9194345474243164,0.1894143670797348,0.9477381110191345,relu,22,10,64,Adam,16,30
10,0.3044484853744507,0.9173511862754822,0.19587990641593933,0.9473809599876404,relu,22,10,64,Adam,16,20
10,0.42819344997406006,0.8817856907844543,0.24237404763698578,0.9371428489685059,relu,22,10,64,Adam,16,10
10,0.7751718759536743,0.7360119223594666,0.3672460615634918,0.9258333444595337,relu,22,10,64,Adam,16,5
10,0.32668450474739075,0.911309540271759,0.2239537388086319,0.9395238161087036,relu,22,10,64,Adam,8,30
10,0.3439326584339142,0.9054464101791382,0.2222144454717636,0.9394047856330872,relu,22,10,64,Adam,8,20
10,0.4760024845600128,0.8605654835700989,0.26768195629119873,0.9260714054107666,relu,22,10,64,Adam,8,10
10,0.7706676721572876,0.7776785492897034,0.43097642064094543,0.9133333563804626,relu,22,10,64,Adam,8,5
10,0.18508601188659668,0.9465178847312927,0.14565744996070862,0.9591666460037231,relu,22,10,128,Adam,64,30
10,0.19770359992980957,0.944553554058075,0.14879083633422852,0.9592857360839844,relu,22,10,128,Adam,64,20
10,0.30863261222839355,0.9125595092773438,0.19029659032821655,0.9523809552192688,relu,22,10,128,Adam,64,10
10,0.6185110807418823,0.7761011719703674,0.25435227155685425,0.9466666579246521,relu,22,10,128,Adam,64,5
10,0.1842777281999588,0.9474999904632568,0.1502593457698822,0.9574999809265137,relu,22,10,128,Adam,32,30
10,0.19537308812141418,0.9461607336997986,0.16293346881866455,0.9566666483879089,relu,22,10,128,Adam,32,20
10,0.31506749987602234,0.907797634601593,0.1813632994890213,0.9553571343421936,relu,22,10,128,Adam,32,10
10,0.6835456490516663,0.7516666650772095,0.38067662715911865,0.869523823261261,relu,22,10,128,Adam,32,5
10,0.19405843317508698,0.9452381134033203,0.16351579129695892,0.9560714364051819,relu,22,10,128,Adam,16,30
10,0.20609895884990692,0.9433333277702332,0.15383556485176086,0.9573809504508972,relu,22,10,128,Adam,16,20
10,0.3409896194934845,0.9033035635948181,0.19698472321033478,0.9495238065719604,relu,22,10,128,Adam,16,10
10,0.7140984535217285,0.7652083039283752,0.3875409662723541,0.924047589302063,relu,22,10,128,Adam,16,5
10,0.2365686595439911,0.9342559576034546,0.19788861274719238,0.9498809576034546,relu,22,10,128,Adam,8,30
10,0.2634413242340088,0.9289583563804626,0.2057413011789322,0.9477381110191345,relu,22,10,128,Adam,8,20
10,0.3593742251396179,0.8967261910438538,0.22051562368869781,0.943928599357605,relu,22,10,128,Adam,8,10
10,0.6890131831169128,0.7586904764175415,0.33902809023857117,0.9260714054107666,relu,22,10,128,Adam,8,5
10,0.1417708694934845,0.9592261910438538,0.12805978953838348,0.9632142782211304,relu,22,10,256,Adam,64,30
10,0.15479029715061188,0.9565773606300354,0.13059520721435547,0.9646428823471069,relu,22,10,256,Adam,64,20
10,0.23805774748325348,0.9270833134651184,0.143366277217865,0.9633333086967468,relu,22,10,256,Adam,64,10
10,0.5427954196929932,0.8292559385299683,0.23778142035007477,0.9561904668807983,relu,22,10,256,Adam,64,5
10,0.14782114326953888,0.9567559361457825,0.13814276456832886,0.963690459728241,relu,22,10,256,Adam,32,30
10,0.15267585217952728,0.9576785564422607,0.15398067235946655,0.961904764175415,relu,22,10,256,Adam,32,20
10,0.2325555831193924,0.9317559599876404,0.16134528815746307,0.9601190686225891,relu,22,10,256,Adam,32,10
10,0.597283124923706,0.7655357122421265,0.27807092666625977,0.947857141494751,relu,22,10,256,Adam,32,5
10,0.13914909958839417,0.9611309766769409,0.13969895243644714,0.9628571271896362,relu,22,10,256,Adam,16,30
10,0.15332794189453125,0.9577381014823914,0.1372491717338562,0.9627380967140198,relu,22,10,256,Adam,16,20
10,0.24483412504196167,0.9305059313774109,0.17019015550613403,0.9602380990982056,relu,22,10,256,Adam,16,10
10,0.5853404402732849,0.8067559599876404,0.28300175070762634,0.9477381110191345,relu,22,10,256,Adam,16,5
10,0.17899519205093384,0.9500892758369446,0.16032254695892334,0.9579761624336243,relu,22,10,256,Adam,8,30
10,0.2052956074476242,0.9444940686225891,0.1808118373155594,0.9555952548980713,relu,22,10,256,Adam,8,20
10,0.3172813653945923,0.9091964364051819,0.18470919132232666,0.9536904692649841,relu,22,10,256,Adam,8,10
10,0.653801441192627,0.7753571271896362,0.30192074179649353,0.9473809599876404,relu,22,10,256,Adam,8,5
10,0.11078058928251266,0.96895831823349,0.14122045040130615,0.9666666388511658,relu,22,10,512,Adam,64,30
10,0.12264687567949295,0.965624988079071,0.1305978149175644,0.9674999713897705,relu,22,10,512,Adam,64,20
10,0.2097145915031433,0.9393749833106995,0.15470737218856812,0.9645237922668457,relu,22,10,512,Adam,64,10
10,0.5282052159309387,0.8066071271896362,0.2384098619222641,0.9501190185546875,relu,22,10,512,Adam,64,5
10,0.10774774104356766,0.9697023630142212,0.1324530392885208,0.9660714268684387,relu,22,10,512,Adam,32,30
10,0.11935362219810486,0.965624988079071,0.16973906755447388,0.961904764175415,relu,22,10,512,Adam,32,20
10,0.22318242490291595,0.9355059266090393,0.16139675676822662,0.9616666436195374,relu,22,10,512,Adam,32,10
10,0.5578985810279846,0.8235714435577393,0.2765478789806366,0.950952410697937,relu,22,10,512,Adam,32,5
10,0.11434510350227356,0.9671130776405334,0.14205794036388397,0.9616666436195374,relu,22,10,512,Adam,16,30
10,0.12809504568576813,0.9651785492897034,0.1426161527633667,0.9651190638542175,relu,22,10,512,Adam,16,20
10,0.21689802408218384,0.9393749833106995,0.17286965250968933,0.9617857336997986,relu,22,10,512,Adam,16,10
10,0.5605669617652893,0.8027678728103638,0.26389744877815247,0.9466666579246521,relu,22,10,512,Adam,16,5
10,0.1523589789867401,0.9571428298950195,0.1461631804704666,0.9605952501296997,relu,22,10,512,Adam,8,30
10,0.16750632226467133,0.9549999833106995,0.16125717759132385,0.9628571271896362,relu,22,10,512,Adam,8,20
10,0.25808995962142944,0.9210714101791382,0.18619407713413239,0.9536904692649841,relu,22,10,512,Adam,8,10
10,0.6288402080535889,0.7660416960716248,0.3216491639614105,0.9405952095985413,relu,22,10,512,Adam,8,5
15,0.24884271621704102,0.9279166460037231,0.17429767549037933,0.9488095045089722,relu,22,15,64,Adam,64,30
15,0.26530948281288147,0.925595223903656,0.17783726751804352,0.9498809576034546,relu,22,15,64,Adam,64,20
15,0.37449243664741516,0.8909226059913635,0.20100915431976318,0.9424999952316284,relu,22,15,64,Adam,64,10
15,0.7020338177680969,0.7875000238418579,0.33721229434013367,0.9309523701667786,relu,22,15,64,Adam,64,5
15,0.25238144397735596,0.9279166460037231,0.17287738621234894,0.9520238041877747,relu,22,15,64,Adam,32,30
15,0.26881277561187744,0.9231250286102295,0.18396517634391785,0.9470238089561462,relu,22,15,64,Adam,32,20
15,0.36826708912849426,0.8910416960716248,0.1928890496492386,0.9455952644348145,relu,22,15,64,Adam,32,10
15,0.7416053414344788,0.7374107241630554,0.3220401108264923,0.928928554058075,relu,22,15,64,Adam,32,5
15,0.254938006401062,0.9266964197158813,0.2052183896303177,0.9470238089561462,relu,22,15,64,Adam,16,30
15,0.2682959735393524,0.9261309504508972,0.19021107256412506,0.946071445941925,relu,22,15,64,Adam,16,20
15,0.3900042176246643,0.8886011838912964,0.22319702804088593,0.9426190257072449,relu,22,15,64,Adam,16,10
15,0.7343517541885376,0.769345223903656,0.34184616804122925,0.9296428561210632,relu,22,15,64,Adam,16,5
15,0.28202879428863525,0.9194345474243164,0.20085987448692322,0.943928599357605,relu,22,15,64,Adam,8,30
15,0.31384262442588806,0.913303554058075,0.22111602127552032,0.9404761791229248,relu,22,15,64,Adam,8,20
15,0.42726045846939087,0.8750892877578735,0.23324595391750336,0.9388095140457153,relu,22,15,64,Adam,8,10
15,0.9236845374107361,0.692976176738739,0.5048998594284058,0.8995237946510315,relu,22,15,64,Adam,8,5
15,0.16072098910808563,0.9541964530944824,0.14330874383449554,0.9623809456825256,relu,22,15,128,Adam,64,30
15,0.1658141314983368,0.9539880752563477,0.1398717761039734,0.9611904621124268,relu,22,15,128,Adam,64,20
15,0.26418331265449524,0.9270238280296326,0.15608827769756317,0.9579761624336243,relu,22,15,128,Adam,64,10
15,0.5899293422698975,0.8090476393699646,0.2713111340999603,0.9469047784805298,relu,22,15,128,Adam,64,5
15,0.16330395638942719,0.9557440280914307,0.15946120023727417,0.9611904621124268,relu,22,15,128,Adam,32,30
15,0.18043605983257294,0.9486309289932251,0.13910172879695892,0.961904764175415,relu,22,15,128,Adam,32,20
15,0.27324432134628296,0.9198511838912964,0.1617484986782074,0.9592857360839844,relu,22,15,128,Adam,32,10
15,0.5897034406661987,0.7897916436195374,0.25308868288993835,0.9466666579246521,relu,22,15,128,Adam,32,5
15,0.16127723455429077,0.9552381038665771,0.15064004063606262,0.961309552192688,relu,22,15,128,Adam,16,30
15,0.17787940800189972,0.950952410697937,0.1531231850385666,0.9609524011611938,relu,22,15,128,Adam,16,20
15,0.28714174032211304,0.9186607003211975,0.17864273488521576,0.9561904668807983,relu,22,15,128,Adam,16,10
15,0.6053473353385925,0.8127976059913635,0.2866026759147644,0.9422619342803955,relu,22,15,128,Adam,16,5
15,0.19059981405735016,0.9455357193946838,0.18714319169521332,0.9519047737121582,relu,22,15,128,Adam,8,30
15,0.21938052773475647,0.939672589302063,0.17774182558059692,0.9553571343421936,relu,22,15,128,Adam,8,20
15,0.3331155478954315,0.9072916507720947,0.20807376503944397,0.9470238089561462,relu,22,15,128,Adam,8,10
15,0.6393749713897705,0.7991964221000671,0.36575135588645935,0.9260714054107666,relu,22,15,128,Adam,8,5
15,0.11091429740190506,0.9683928489685059,0.13233473896980286,0.9685714244842529,relu,22,15,256,Adam,64,30
15,0.12041189521551132,0.9661607146263123,0.11965358257293701,0.9702380895614624,relu,22,15,256,Adam,64,20
15,0.20627273619174957,0.9361904859542847,0.15109527111053467,0.9660714268684387,relu,22,15,256,Adam,64,10
15,0.5026631355285645,0.8607738018035889,0.23649366199970245,0.9591666460037231,relu,22,15,256,Adam,64,5
15,0.10944842547178268,0.9688392877578735,0.13953831791877747,0.9661904573440552,relu,22,15,256,Adam,32,30
15,0.11670300364494324,0.9652083516120911,0.13485591113567352,0.965238094329834,relu,22,15,256,Adam,32,20
15,0.21709966659545898,0.9384821653366089,0.16201767325401306,0.9648809432983398,relu,22,15,256,Adam,32,10
15,0.5338652729988098,0.8081547617912292,0.26274576783180237,0.9505952596664429,relu,22,15,256,Adam,32,5
15,0.12136625498533249,0.9663988351821899,0.1534489393234253,0.9633333086967468,relu,22,15,256,Adam,16,30
15,0.13397210836410522,0.9631845355033875,0.15611962974071503,0.9627380967140198,relu,22,15,256,Adam,16,20
15,0.23205731809139252,0.9378868937492371,0.1655915379524231,0.963690459728241,relu,22,15,256,Adam,16,10
15,0.5825369954109192,0.7936309576034546,0.2535972595214844,0.946071445941925,relu,22,15,256,Adam,16,5
15,0.14373835921287537,0.962321400642395,0.16929394006729126,0.958809494972229,relu,22,15,256,Adam,8,30
15,0.1616266518831253,0.9569345116615295,0.15996669232845306,0.963690459728241,relu,22,15,256,Adam,8,20
15,0.3148532509803772,0.9091368913650513,0.22684523463249207,0.9503571391105652,relu,22,15,256,Adam,8,10
15,0.5758007764816284,0.7866666913032532,0.31174659729003906,0.9453571438789368,relu,22,15,256,Adam,8,5
15,0.08948444575071335,0.9740774035453796,0.14635901153087616,0.9697619080543518,relu,22,15,512,Adam,64,30
15,0.10503565520048141,0.970505952835083,0.13529042899608612,0.9678571224212646,relu,22,15,512,Adam,64,20
15,0.16996876895427704,0.9508928656578064,0.15597867965698242,0.9679762125015259,relu,22,15,512,Adam,64,10
15,0.4846208095550537,0.8405952453613281,0.23721259832382202,0.9592857360839844,relu,22,15,512,Adam,64,5
15,0.096992127597332,0.9735416769981384,0.14645953476428986,0.9685714244842529,relu,22,15,512,Adam,32,30
15,0.09652894735336304,0.9729762077331543,0.14084863662719727,0.9697619080543518,relu,22,15,512,Adam,32,20
15,0.18331898748874664,0.9473512172698975,0.1778814047574997,0.9663095474243164,relu,22,15,512,Adam,32,10
15,0.45315319299697876,0.878511905670166,0.28763675689697266,0.9608333110809326,relu,22,15,512,Adam,32,5
15,0.08765281736850739,0.9754762053489685,0.1336584836244583,0.9657142758369446,relu,22,15,512,Adam,16,30
15,0.09439591318368912,0.9743452668190002,0.14644674956798553,0.9670237898826599,relu,22,15,512,Adam,16,20
